Age,Gender,Marital_Status,Department,Job_Role,Job_Level,Monthly_Income,Hourly_Rate,Years_at_Company,Years_in_Current_Role,Years_Since_Last_Promotion,Work_Life_Balance,Job_Satisfaction,Performance_Rating,Training_Hours_Last_Year,Overtime,Project_Count,Average_Hours_Worked_Per_Week,Absenteeism,Work_Environment_Satisfaction,Relationship_with_Manager,Job_Involvement,Distance_From_Home,Number_of_Companies_Worked,Attrition
34,Female,Single,Sales,Analyst,3,9122.0,59,7,11,8,2.0,5.0,2,31,Yes,9,56,12,3,4,1,21,1,No
53,Female,Married,Marketing,Executive,5,5769.0,20,1,3,4,3.0,3.0,2,7,Yes,6,56,9,1,3,3,14,3,No
30,Male,Married,IT,Executive,4,9371.0,68,28,13,1,,,3,34,No,9,35,13,4,2,3,2,1,No
20,Female,Divorced,Marketing,Analyst,2,13849.0,33,9,14,0,3.0,5.0,4,78,Yes,8,59,18,2,2,4,25,4,No
34,Female,Single,Sales,Executive,1,18163.0,27,27,11,1,1.0,3.0,4,91,Yes,5,38,7,2,4,2,7,3,No
45,Female,Divorced,Finance,Executive,3,16077.0,71,22,14,9,1.0,2.0,2,57,No,6,33,16,3,2,4,19,4,No
23,Male,Single,,Manager,1,14799.0,87,12,9,0,2.0,2.0,4,21,No,1,31,6,4,3,3,11,3,No
24,Female,Divorced,Finance,Analyst,1,11587.0,97,1,2,2,3.0,1.0,3,58,No,2,54,13,3,2,3,3,1,No
54,Male,Single,Marketing,Assistant,1,10828.0,99,1,3,7,3.0,2.0,2,45,No,7,53,1,3,2,2,18,2,No
32,Female,Married,Sales,Executive,1,10331.0,71,9,3,6,2.0,2.0,2,94,Yes,3,49,12,4,3,3,46,1,No
29,Male,Single,HR,Analyst,5,14782.0,60,16,1,0,,2.0,2,8,No,4,44,12,3,3,4,36,3,No
30,Female,Single,Sales,Manager,2,17491.0,26,25,12,9,,,3,42,No,9,56,12,1,4,1,41,4,No
37,Female,Divorced,Sales,Manager,2,19886.0,43,17,7,2,1.0,1.0,2,2,Yes,8,31,8,3,1,4,20,4,No
53,Male,Single,Marketing,Manager,3,15084.0,79,1,11,6,4.0,,1,63,No,8,43,14,1,3,2,49,4,No
58,Female,Single,Finance,Executive,5,17663.0,63,5,13,4,4.0,5.0,3,72,Yes,5,48,18,1,4,2,5,3,No
42,Male,Single,Sales,Assistant,5,8479.0,18,16,14,5,,2.0,3,66,Yes,3,51,9,3,3,3,2,4,No
26,Female,Divorced,Sales,Manager,2,14600.0,91,5,6,4,4.0,5.0,1,82,No,5,55,13,3,2,3,29,2,No
58,Female,Single,Sales,Assistant,3,17604.0,42,7,12,7,1.0,5.0,1,67,No,5,41,1,4,1,1,46,2,No
22,Male,Divorced,HR,Analyst,5,15236.0,64,20,6,0,1.0,4.0,2,5,No,7,54,18,3,2,1,45,1,Yes
31,Female,Married,Sales,Manager,3,15839.0,26,26,6,6,1.0,2.0,3,75,Yes,8,55,16,4,1,4,40,1,Yes
26,Male,Divorced,Sales,Executive,2,4439.0,97,17,7,8,3.0,4.0,3,97,Yes,3,57,1,4,1,1,27,3,No
45,Male,Single,Marketing,Manager,1,12401.0,32,6,6,8,3.0,3.0,1,90,Yes,1,38,13,3,3,4,10,2,No
52,Female,Married,Sales,Executive,5,14827.0,20,26,12,2,2.0,3.0,1,72,No,8,51,10,1,4,3,41,1,No
56,Female,Single,Sales,Analyst,3,6276.0,82,29,9,3,,2.0,4,27,Yes,2,36,5,2,2,4,9,2,No
34,Female,Divorced,Marketing,Assistant,1,15623.0,90,3,5,3,,,1,41,No,7,40,7,1,3,4,33,3,No
21,Male,Married,HR,Assistant,2,11581.0,37,7,14,7,4.0,4.0,1,87,Yes,7,34,16,2,2,4,18,2,No
26,Male,Married,Finance,Assistant,4,9447.0,42,14,12,6,3.0,5.0,2,21,Yes,3,33,6,2,4,3,39,3,No
51,Female,Married,,Manager,5,18249.0,89,17,11,7,,3.0,4,61,Yes,7,46,17,2,2,3,49,2,No
23,Male,Single,HR,Manager,5,,54,14,1,4,1.0,4.0,4,97,No,6,57,0,3,2,4,3,1,Yes
39,Male,Married,Finance,Analyst,3,11174.0,62,20,1,2,1.0,4.0,1,26,No,4,41,10,4,1,1,14,2,No
55,Male,Married,Sales,Assistant,2,12989.0,48,26,1,8,1.0,4.0,3,27,No,4,58,8,2,4,2,11,2,No
51,Male,Married,Marketing,Analyst,2,8067.0,99,12,14,8,1.0,2.0,1,75,Yes,5,42,16,2,3,2,45,3,Yes
47,Female,Married,Sales,Executive,5,7321.0,76,9,2,9,1.0,2.0,4,17,No,7,34,19,2,2,4,20,4,No
32,Female,Divorced,Marketing,Manager,5,5560.0,72,26,4,9,4.0,2.0,2,97,No,5,58,9,2,2,4,49,2,No
20,Female,Single,Finance,Assistant,3,,48,6,6,1,3.0,,3,5,Yes,1,35,6,2,3,3,43,1,No
54,Male,Single,HR,Manager,3,15891.0,71,2,7,7,2.0,,1,27,No,7,43,17,1,4,4,40,1,No
49,Male,Married,Marketing,Assistant,4,12172.0,43,6,13,2,3.0,1.0,4,64,No,3,32,9,1,1,2,25,2,No
55,Male,Divorced,HR,Assistant,1,17950.0,91,9,5,8,4.0,5.0,2,82,Yes,4,44,17,2,4,2,46,3,No
44,Male,Married,Sales,Manager,3,6583.0,66,11,7,1,2.0,3.0,3,17,Yes,2,34,14,3,1,3,32,4,Yes
35,Female,Single,,Manager,1,,97,1,2,8,4.0,3.0,4,79,No,7,34,2,3,3,2,49,4,Yes
38,Male,Single,Finance,Analyst,5,12850.0,22,12,6,1,1.0,2.0,2,48,Yes,4,45,3,2,3,2,24,2,No
20,Male,Single,Finance,Manager,4,18973.0,30,5,3,6,2.0,1.0,1,3,No,2,54,5,1,1,4,14,2,No
24,Female,Married,IT,Manager,4,10521.0,44,13,12,6,4.0,2.0,3,93,Yes,8,47,2,2,4,3,6,3,No
41,Female,Married,IT,Manager,4,,98,24,9,7,3.0,5.0,3,80,Yes,7,46,13,3,1,2,26,4,No
43,Female,Divorced,Finance,Executive,2,13518.0,95,15,10,3,4.0,,3,23,No,2,40,6,3,4,2,23,1,No
56,Male,Divorced,Sales,Executive,5,8407.0,40,13,10,3,4.0,,2,11,No,1,32,11,3,4,4,34,4,No
55,Male,Single,HR,Executive,2,12031.0,71,23,4,7,,3.0,4,74,Yes,2,34,10,3,4,1,38,3,No
55,Male,Single,Finance,Analyst,2,5414.0,53,26,5,5,3.0,2.0,4,95,No,9,53,5,2,2,1,27,4,Yes
23,Male,Divorced,HR,Analyst,4,,47,2,14,5,1.0,,3,72,No,7,53,5,4,1,4,40,4,Yes
55,Male,Single,IT,Assistant,2,17136.0,92,24,12,9,3.0,4.0,1,10,No,2,58,1,1,1,3,21,4,No
37,Male,Divorced,HR,Analyst,5,8697.0,45,9,5,4,3.0,5.0,4,79,Yes,9,44,4,1,1,3,44,2,No
35,Female,Married,Finance,Manager,5,6582.0,94,26,12,9,,2.0,4,9,No,5,57,10,2,2,1,1,4,No
37,Male,Single,Sales,Assistant,2,15170.0,35,24,13,2,4.0,5.0,4,14,Yes,5,57,8,3,1,1,42,2,Yes
41,Female,Single,Finance,Manager,5,9551.0,64,28,14,1,4.0,,1,60,No,5,54,12,2,3,3,1,2,No
21,Female,Divorced,Marketing,Assistant,1,8085.0,97,22,2,7,3.0,,4,94,Yes,8,46,16,3,4,4,4,2,No
40,Female,Married,Marketing,Analyst,2,,20,25,13,0,1.0,3.0,2,18,Yes,8,40,13,2,2,1,10,3,No
55,Male,Single,Marketing,Executive,4,4386.0,74,8,4,0,4.0,3.0,2,6,Yes,1,53,10,1,1,2,42,3,No
58,Male,Single,Sales,Manager,4,8240.0,87,4,7,4,4.0,4.0,3,60,Yes,6,57,7,2,3,4,11,3,No
58,Female,Divorced,,Assistant,5,17832.0,27,29,11,4,4.0,2.0,4,67,No,8,43,18,4,2,1,4,2,No
48,Male,Married,Marketing,Executive,5,13397.0,72,15,12,1,4.0,4.0,1,82,Yes,7,53,1,2,4,3,49,4,No
45,Male,Divorced,Finance,Manager,4,12472.0,58,28,2,9,3.0,4.0,4,74,No,9,41,18,2,2,4,26,2,No
40,Female,Married,IT,Manager,1,4598.0,93,22,5,6,4.0,2.0,3,61,Yes,4,37,6,4,1,3,8,4,No
36,Male,Married,Marketing,Executive,4,,46,5,5,0,1.0,5.0,2,98,Yes,6,58,18,4,4,3,46,1,No
35,Male,Divorced,Marketing,Analyst,2,19696.0,73,10,5,3,1.0,1.0,1,67,Yes,7,47,10,4,2,1,47,3,No
50,Male,Divorced,Sales,Executive,4,8236.0,95,9,7,3,3.0,,3,81,Yes,5,40,10,2,4,4,49,3,Yes
28,Male,Married,Finance,Analyst,3,6859.0,59,27,10,1,2.0,4.0,4,78,Yes,7,57,13,4,3,3,6,2,No
50,Female,Divorced,Sales,Assistant,1,,69,4,14,2,4.0,5.0,4,64,Yes,3,41,15,3,1,1,23,4,No
33,Female,Single,Sales,Analyst,1,18524.0,63,1,7,1,3.0,,1,18,No,4,31,1,3,2,3,4,3,No
56,Male,Single,Finance,Assistant,4,9298.0,75,11,12,5,2.0,3.0,1,97,Yes,8,34,13,3,1,1,26,4,Yes
21,Male,Single,IT,Assistant,3,12725.0,54,25,13,1,3.0,5.0,4,94,No,2,38,2,4,1,2,44,4,No
33,Male,Single,Finance,Assistant,2,6796.0,96,11,11,6,3.0,3.0,2,58,Yes,6,46,3,3,2,1,46,3,No
52,Female,Single,IT,Assistant,4,,48,9,14,5,2.0,1.0,3,81,No,9,34,11,1,3,2,26,1,Yes
54,Male,Divorced,Sales,Manager,2,6422.0,26,23,8,9,1.0,4.0,2,79,No,8,51,7,2,1,3,27,4,No
58,Male,Married,IT,Assistant,3,,29,5,11,1,2.0,1.0,4,90,No,7,50,4,1,1,4,8,4,Yes
39,Female,Divorced,IT,Manager,4,11483.0,23,27,1,2,4.0,,4,80,Yes,7,36,12,2,2,3,22,2,No
21,Male,Single,IT,Manager,4,15414.0,34,23,3,7,2.0,3.0,1,18,No,8,31,15,2,2,2,38,4,No
38,Female,Single,Marketing,Assistant,2,16400.0,63,25,1,0,4.0,,2,22,No,2,47,17,3,1,3,8,4,No
56,Male,Divorced,Marketing,Analyst,4,5827.0,28,19,7,8,4.0,4.0,4,42,Yes,8,52,6,3,1,1,23,4,Yes
37,Female,Divorced,Sales,Analyst,3,8896.0,19,21,5,1,1.0,2.0,2,67,No,5,34,6,4,4,2,12,3,No
35,Male,Married,Finance,Executive,4,6503.0,62,3,2,7,3.0,2.0,3,78,No,8,32,14,2,2,2,19,4,No
23,Male,Single,IT,Manager,5,19034.0,71,8,10,7,2.0,4.0,4,6,No,8,40,6,3,1,3,20,1,Yes
31,Female,Divorced,Marketing,Manager,3,11095.0,74,16,2,7,4.0,2.0,3,45,Yes,8,32,0,4,4,2,33,1,No
48,Female,Married,Finance,Analyst,1,10629.0,86,27,7,3,2.0,2.0,4,88,No,2,32,15,2,2,3,10,4,Yes
26,Female,Single,IT,Manager,2,6058.0,95,17,5,1,,4.0,4,45,No,9,39,5,2,4,1,11,4,No
33,Female,Single,Finance,Analyst,3,19542.0,57,4,13,1,,,3,88,No,5,36,12,1,3,1,34,4,No
31,Female,Single,HR,Executive,1,18667.0,96,23,4,6,4.0,2.0,1,30,Yes,1,52,3,3,4,4,7,3,No
54,Male,Divorced,IT,Assistant,1,14742.0,78,15,14,0,3.0,5.0,1,77,No,7,33,14,3,4,2,20,4,No
24,Female,Single,Finance,Assistant,3,11421.0,16,13,8,1,2.0,1.0,4,11,No,3,35,3,2,2,4,6,4,No
36,Female,Single,IT,Assistant,1,8625.0,15,9,3,2,4.0,1.0,3,21,Yes,7,42,7,4,4,1,21,1,Yes
51,Female,Married,IT,Executive,1,14600.0,78,10,13,6,3.0,1.0,1,64,No,1,44,2,1,3,2,34,4,Yes
29,Female,Divorced,HR,Manager,5,,86,27,3,7,2.0,5.0,4,28,No,5,41,12,1,3,2,28,2,No
36,Male,Married,Finance,Executive,4,4680.0,99,2,8,3,2.0,1.0,4,68,No,7,46,3,1,4,4,12,3,Yes
24,Male,Divorced,,Manager,5,17630.0,38,25,2,3,4.0,3.0,1,82,No,6,44,10,4,4,4,22,1,No
28,Male,Single,Marketing,Manager,4,5984.0,16,6,3,9,1.0,1.0,3,85,Yes,9,54,13,2,2,1,1,1,Yes
52,Male,Married,IT,Assistant,1,16641.0,73,23,4,0,4.0,4.0,1,53,Yes,4,32,8,4,2,1,14,3,No
55,Male,Divorced,IT,Analyst,4,4823.0,48,20,10,0,2.0,1.0,4,13,No,6,36,17,2,3,4,37,2,No
55,Female,Divorced,IT,Analyst,5,,70,5,3,6,1.0,3.0,2,79,Yes,8,43,6,3,4,4,28,1,No
37,Male,Single,IT,Assistant,2,16375.0,90,17,12,8,4.0,1.0,3,5,No,6,56,0,3,4,2,38,4,Yes
28,Male,Single,Marketing,Manager,2,12204.0,19,4,8,1,1.0,2.0,2,91,Yes,1,31,15,1,3,3,6,3,No
48,Female,Married,Sales,Executive,4,16540.0,69,8,6,8,3.0,3.0,2,64,Yes,3,57,12,3,3,4,7,2,No
33,Female,Married,HR,Assistant,2,18606.0,50,22,3,6,4.0,4.0,2,69,Yes,3,38,11,3,4,4,31,1,No
44,Male,Divorced,Sales,Assistant,3,8211.0,86,23,7,7,2.0,2.0,4,1,Yes,2,40,2,1,3,3,4,4,No
34,Male,Married,Marketing,Executive,2,5894.0,69,1,4,4,2.0,2.0,2,59,No,7,41,15,1,2,1,26,2,No
25,Female,Single,Finance,Manager,4,7096.0,24,23,3,0,1.0,5.0,2,28,Yes,5,59,19,1,1,3,27,1,Yes
48,Male,Married,HR,Assistant,1,8410.0,99,22,2,7,,2.0,3,68,Yes,1,36,2,4,1,2,39,1,No
34,Female,Married,HR,Assistant,5,4263.0,60,4,8,9,3.0,,1,98,Yes,3,35,19,3,3,3,24,4,No
48,Female,Divorced,Finance,Manager,2,,66,18,8,2,4.0,2.0,4,31,Yes,3,47,15,4,3,1,34,2,No
23,Male,Single,IT,Executive,4,9797.0,76,28,2,4,3.0,2.0,1,78,Yes,5,32,7,3,1,3,22,2,No
37,Male,Divorced,Marketing,Executive,5,7884.0,18,13,9,6,,5.0,4,58,No,7,48,12,2,3,2,1,2,No
58,Male,Single,Finance,Analyst,3,14832.0,70,18,12,6,2.0,,3,9,Yes,9,41,4,1,3,1,44,2,No
35,Female,Single,Sales,Analyst,1,5186.0,25,23,7,6,3.0,,1,81,Yes,4,48,0,1,2,1,23,3,No
30,Female,Divorced,Sales,Executive,5,,64,3,11,1,4.0,2.0,1,30,No,6,35,14,4,1,3,27,3,No
33,Male,Married,Finance,Analyst,5,5168.0,75,18,6,1,2.0,4.0,4,17,No,5,40,15,1,3,2,14,2,No
22,Male,Divorced,Marketing,Analyst,4,9608.0,37,10,3,2,4.0,4.0,4,43,No,2,41,15,3,4,2,40,4,No
57,Male,Married,HR,Manager,3,10133.0,44,19,3,5,1.0,,1,69,Yes,6,31,2,3,4,4,11,2,No
37,Female,Divorced,HR,Assistant,2,10053.0,39,26,13,9,1.0,4.0,1,96,Yes,8,39,19,1,1,4,24,4,Yes
39,Female,Divorced,IT,Analyst,3,5411.0,44,2,4,1,,1.0,2,58,Yes,5,42,17,4,2,4,24,4,No
44,Female,Married,Marketing,Analyst,1,3966.0,53,14,11,6,4.0,1.0,1,61,Yes,7,46,12,3,4,2,37,2,Yes
57,Male,Married,,Manager,2,11741.0,94,27,9,8,1.0,3.0,1,4,No,3,45,12,1,4,3,16,4,No
32,Female,Married,Sales,Executive,3,18694.0,88,19,8,8,3.0,1.0,4,19,No,3,49,4,1,4,3,8,2,No
23,Female,Divorced,IT,Analyst,1,7842.0,25,5,2,1,3.0,3.0,1,25,Yes,8,32,4,3,3,3,7,4,No
33,Male,Married,Sales,Assistant,5,13328.0,87,26,13,7,4.0,2.0,2,16,Yes,3,40,6,4,3,3,10,4,No
52,Female,Married,IT,Analyst,5,18935.0,50,16,5,7,,,1,41,Yes,5,48,8,2,1,3,18,3,No
47,Male,Married,IT,Assistant,5,12440.0,97,26,10,7,1.0,1.0,3,40,Yes,8,38,10,1,3,3,38,2,No
56,Female,Single,Finance,Executive,5,5433.0,66,10,6,1,4.0,2.0,4,13,No,4,53,3,4,3,1,48,2,No
27,Male,Married,HR,Analyst,2,19720.0,19,5,14,2,4.0,1.0,4,81,Yes,6,37,2,4,4,2,5,4,Yes
53,Male,Married,Marketing,Assistant,5,3434.0,90,14,5,3,2.0,1.0,1,26,Yes,5,30,1,3,4,2,42,4,No
24,Female,Married,Marketing,Assistant,2,7582.0,88,7,1,5,4.0,,3,94,No,6,47,6,4,2,2,37,4,No
24,Male,Single,HR,Assistant,2,,28,10,9,1,4.0,3.0,2,54,Yes,9,52,11,1,4,3,8,3,No
50,Female,Single,Marketing,Executive,3,9843.0,34,11,10,4,4.0,1.0,2,14,Yes,9,53,12,3,1,2,37,1,No
28,Male,Married,Sales,Assistant,5,8189.0,34,19,12,8,3.0,1.0,1,32,Yes,2,44,18,2,2,1,8,3,No
51,Male,Married,Sales,Manager,4,4767.0,58,11,6,5,,3.0,1,79,Yes,3,57,9,2,1,3,9,1,No
52,Male,Married,Marketing,Executive,5,15830.0,39,3,5,7,1.0,4.0,1,74,No,3,59,10,1,1,3,11,1,No
22,Female,Married,Finance,Assistant,4,3804.0,55,7,11,1,2.0,5.0,1,1,No,5,47,3,4,3,2,8,1,Yes
49,Male,Single,Marketing,Executive,5,13184.0,83,14,6,3,3.0,,2,76,Yes,1,30,3,3,1,4,30,2,No
31,Male,Married,IT,Executive,2,6180.0,16,6,3,5,3.0,1.0,1,66,Yes,6,57,4,2,4,1,44,1,No
48,Female,Single,IT,Manager,5,17944.0,26,22,9,3,1.0,5.0,1,83,No,6,57,9,2,4,4,32,1,No
22,Male,Divorced,HR,Assistant,5,18174.0,42,20,12,8,4.0,4.0,1,1,No,2,44,10,2,3,2,27,2,No
45,Male,Single,Sales,Executive,5,5311.0,58,27,4,1,1.0,1.0,1,86,No,5,47,12,4,3,1,2,2,No
49,Male,Divorced,Finance,Executive,5,15577.0,27,13,6,6,4.0,3.0,4,23,Yes,8,50,10,2,3,2,12,3,No
28,Male,Single,Marketing,Assistant,3,,99,14,13,8,4.0,3.0,1,26,No,9,42,8,2,4,4,36,1,No
45,Female,Single,,Manager,3,11720.0,57,20,6,1,3.0,1.0,2,21,No,3,30,9,2,3,4,24,4,No
21,Male,Single,Sales,Analyst,2,12780.0,69,15,13,5,1.0,,4,64,No,2,53,10,2,4,4,43,2,No
22,Male,Married,Sales,Assistant,2,4592.0,22,18,2,1,,3.0,2,30,No,2,42,12,1,3,2,31,3,No
23,Female,Single,Finance,Analyst,4,18420.0,78,11,9,4,1.0,1.0,4,12,Yes,2,42,6,2,2,4,10,3,No
44,Male,Married,,Assistant,2,14800.0,26,22,2,7,2.0,2.0,1,20,No,9,45,15,1,4,2,18,4,No
32,Male,Single,Finance,Assistant,3,3077.0,55,10,10,2,3.0,5.0,1,52,No,5,56,10,3,4,1,44,2,No
58,Female,Single,Finance,Executive,2,8658.0,58,11,12,4,4.0,5.0,3,39,Yes,6,58,11,3,1,4,7,4,Yes
54,Female,Divorced,IT,Assistant,4,18899.0,25,19,5,2,1.0,2.0,4,26,Yes,4,56,0,3,3,2,43,1,Yes
42,Female,Single,Finance,Manager,4,14215.0,33,22,11,2,3.0,,3,83,Yes,3,45,18,1,4,1,22,4,No
28,Female,Married,Sales,Manager,3,7971.0,74,15,2,0,3.0,5.0,4,39,No,4,34,6,4,4,3,32,3,No
21,Male,Divorced,Sales,Assistant,2,,86,28,9,1,4.0,4.0,4,99,No,7,49,14,1,1,3,17,3,No
50,Female,Divorced,Marketing,Executive,4,6925.0,41,3,2,6,2.0,2.0,1,44,No,7,42,9,1,4,2,9,3,No
21,Male,Single,,Executive,2,5087.0,85,3,8,3,4.0,3.0,1,53,No,2,48,15,3,2,2,42,4,No
51,Female,Single,Sales,Analyst,2,15763.0,99,1,11,0,,4.0,4,83,No,1,51,8,1,4,4,19,3,No
37,Male,Divorced,IT,Assistant,3,,41,15,11,3,3.0,2.0,3,59,Yes,5,42,2,2,2,4,48,1,No
32,Female,Married,Sales,Analyst,3,11870.0,28,13,1,8,4.0,3.0,3,63,No,1,36,15,2,4,3,45,1,Yes
24,Female,Single,HR,Executive,2,16125.0,38,15,14,7,2.0,1.0,4,35,No,9,34,2,2,3,3,41,3,No
29,Male,Divorced,Sales,Manager,5,11421.0,78,21,3,5,,3.0,4,38,Yes,3,35,1,1,3,1,40,4,No
44,Female,Married,,Executive,5,5828.0,38,18,7,5,2.0,4.0,1,0,No,8,30,1,2,4,2,1,4,No
53,Female,Single,Marketing,Manager,1,18664.0,16,26,11,1,3.0,5.0,2,47,Yes,1,49,4,3,3,1,30,4,Yes
56,Female,Divorced,Finance,Analyst,1,13315.0,66,28,6,4,4.0,2.0,2,71,Yes,5,54,11,4,4,1,28,4,No
49,Male,Divorced,IT,Executive,1,5312.0,26,18,11,8,3.0,,2,65,Yes,1,38,13,1,1,3,30,3,No
26,Female,Single,Marketing,Manager,3,10682.0,79,9,2,7,2.0,2.0,3,22,No,6,42,5,2,1,1,27,2,No
25,Female,Married,HR,Analyst,2,16279.0,74,18,9,3,4.0,3.0,3,60,Yes,3,48,17,1,4,1,36,1,Yes
22,Male,Married,HR,Executive,4,8642.0,72,11,2,6,1.0,,1,52,Yes,2,51,6,3,1,3,34,3,No
32,Male,Divorced,Finance,Assistant,2,12584.0,99,18,6,8,2.0,5.0,4,84,No,8,33,6,2,3,3,23,1,No
22,Female,Married,IT,Executive,2,15369.0,56,6,1,4,4.0,2.0,4,34,Yes,3,59,5,4,1,4,42,4,No
45,Male,Divorced,IT,Analyst,1,4660.0,15,26,11,1,,2.0,1,64,No,3,52,18,1,3,2,48,2,Yes
43,Male,Single,Sales,Executive,2,3229.0,36,27,3,1,1.0,4.0,1,19,No,4,44,19,2,3,1,14,1,No
25,Male,Married,HR,Analyst,1,,86,17,5,7,4.0,3.0,1,58,Yes,4,49,19,3,4,3,46,1,No
31,Female,Single,HR,Manager,2,5455.0,27,24,7,7,4.0,4.0,4,51,No,5,51,18,4,3,3,48,1,Yes
55,Female,Divorced,HR,Executive,4,19373.0,92,29,3,7,2.0,1.0,2,46,No,4,30,15,4,3,2,34,2,No
21,Male,Single,HR,Analyst,5,,79,17,9,4,,,3,48,Yes,1,58,19,2,2,3,32,1,No
30,Female,Married,Marketing,Analyst,5,18310.0,52,9,4,1,3.0,1.0,3,1,Yes,1,42,1,2,4,1,12,4,No
58,Male,Single,IT,Assistant,3,19929.0,78,20,9,9,3.0,5.0,3,15,Yes,8,40,3,1,4,4,14,3,No
53,Female,Married,Sales,Manager,4,14443.0,90,28,3,7,2.0,5.0,3,23,Yes,6,56,11,3,4,3,37,3,No
45,Male,Married,Marketing,Assistant,2,16313.0,66,3,11,3,1.0,4.0,4,95,No,5,33,10,3,1,3,19,2,No
37,Female,Married,IT,Assistant,4,9051.0,94,23,12,8,1.0,4.0,2,92,Yes,1,57,17,2,3,3,15,3,No
40,Male,Married,Finance,Executive,2,7246.0,98,24,3,9,4.0,4.0,4,4,No,9,40,8,3,3,1,23,2,No
55,Female,Married,HR,Analyst,4,18469.0,46,12,13,5,2.0,2.0,1,11,No,5,37,1,4,2,2,5,1,Yes
59,Female,Divorced,Sales,Analyst,4,16054.0,41,21,4,9,3.0,,3,66,Yes,3,32,14,4,4,2,4,2,No
41,Male,Single,IT,Analyst,5,3013.0,75,3,2,6,2.0,5.0,4,65,No,8,52,15,4,3,1,46,3,Yes
49,Female,Divorced,Finance,Executive,4,12593.0,76,4,14,2,4.0,,3,37,Yes,5,50,5,2,2,4,30,2,No
49,Female,Single,HR,Executive,3,18606.0,17,10,5,1,3.0,5.0,4,59,Yes,2,39,11,4,3,2,44,2,Yes
27,Female,Single,Finance,Manager,2,13974.0,95,22,9,1,4.0,2.0,3,94,Yes,8,51,5,4,4,4,10,3,Yes
53,Female,Single,Finance,Assistant,1,16067.0,92,28,8,2,3.0,3.0,1,69,Yes,5,40,16,1,2,3,9,2,Yes
28,Female,Divorced,Marketing,Manager,4,8506.0,98,5,8,6,3.0,2.0,4,92,Yes,7,34,16,1,1,4,31,3,No
39,Female,Married,Finance,Manager,1,4098.0,45,20,8,7,3.0,1.0,3,83,Yes,1,51,19,1,2,2,7,1,No
59,Female,Married,Marketing,Executive,5,11116.0,78,3,8,3,2.0,1.0,4,67,No,7,43,5,2,2,4,27,1,No
44,Female,Divorced,Marketing,Analyst,1,16354.0,56,22,14,2,3.0,4.0,4,92,No,5,33,3,4,2,4,21,3,No
38,Male,Married,Finance,Executive,3,,72,7,6,6,1.0,1.0,4,73,No,4,48,3,4,2,4,16,4,No
24,Female,Single,IT,Executive,3,3794.0,57,2,13,2,1.0,4.0,1,51,Yes,9,41,18,1,2,1,18,4,No
30,Male,Married,Finance,Executive,5,14699.0,46,6,13,7,4.0,3.0,2,61,Yes,5,54,4,3,3,4,36,4,No
34,Female,Married,Finance,Manager,3,11399.0,44,19,7,3,4.0,2.0,4,34,Yes,5,59,3,2,2,4,45,2,No
27,Male,Married,IT,Analyst,2,18074.0,97,10,11,7,2.0,5.0,3,26,Yes,1,52,2,2,2,1,14,4,No
38,Female,Single,HR,Executive,3,5511.0,75,8,10,1,3.0,1.0,1,0,Yes,8,36,4,2,4,1,22,4,No
42,Male,Married,,Manager,4,3579.0,42,16,12,7,,3.0,1,40,No,6,54,12,1,2,2,12,4,Yes
46,Male,Married,HR,Executive,3,10135.0,59,2,14,7,3.0,2.0,4,24,No,9,53,11,3,3,3,48,4,Yes
59,Female,Married,Finance,Assistant,2,5830.0,24,16,5,9,2.0,3.0,3,22,No,1,39,15,2,2,2,21,3,No
51,Male,Divorced,HR,Analyst,5,9169.0,30,21,6,2,1.0,2.0,4,49,Yes,5,49,17,1,3,4,22,2,Yes
45,Female,Divorced,Sales,Manager,3,14180.0,45,14,3,1,3.0,1.0,3,19,Yes,5,51,3,1,2,4,19,3,No
46,Female,Married,HR,Assistant,2,,24,24,5,6,4.0,4.0,1,10,Yes,8,50,7,3,4,3,32,2,No
38,Male,Divorced,Sales,Executive,4,12825.0,88,25,10,8,1.0,2.0,3,88,Yes,6,54,1,2,3,3,25,1,No
48,Female,Divorced,HR,Assistant,1,12712.0,26,13,12,9,3.0,2.0,4,70,Yes,2,50,19,2,3,1,3,2,Yes
58,Male,Single,Marketing,Assistant,1,18495.0,42,23,3,0,3.0,3.0,2,3,Yes,6,50,1,4,2,1,29,2,No
52,Male,Divorced,Finance,Manager,5,18183.0,32,9,5,4,1.0,1.0,4,56,No,3,53,10,2,3,3,46,3,No
38,Female,Divorced,Sales,Analyst,5,17879.0,66,9,10,2,,3.0,1,5,No,5,53,3,3,2,3,2,1,No
56,Female,Married,Finance,Analyst,1,3095.0,42,8,1,8,3.0,4.0,1,12,No,6,30,6,3,4,2,26,2,No
38,Female,Single,Marketing,Manager,1,15076.0,42,7,1,7,2.0,5.0,3,97,Yes,3,34,13,1,4,2,36,4,No
52,Female,Single,HR,Executive,5,6510.0,78,16,10,8,,3.0,4,19,Yes,1,42,10,4,4,2,35,3,Yes
35,Female,Single,Finance,Assistant,1,8807.0,28,6,6,8,3.0,,1,61,Yes,7,43,5,3,1,3,28,2,No
42,Male,Divorced,HR,Analyst,3,3614.0,22,29,8,9,3.0,3.0,3,33,Yes,1,36,0,3,2,2,42,1,No
26,Male,Married,HR,Analyst,2,,17,28,4,2,3.0,2.0,3,76,No,5,33,4,3,4,1,14,3,Yes
45,Female,Single,Finance,Assistant,5,10204.0,88,29,13,6,3.0,4.0,3,5,No,7,34,11,1,3,1,22,1,No
